Market,Constant,Price,EngineSize,SportsBike,Brand2,Brand3,z1,z2,z3,z4,shares
32,1,2.91972261091544,7.5,1,0,0,0.394071924065416,0.614278780487397,0.558093345654842,0.45456168680945,0.13553193301412
32,1,2.38195275824159,5,1,1,0,0.294367291556084,0.136721822993508,0.176349947694002,0.31630742997344,0.021005581504852
32,1,1.74939986563443,7.5,0,1,0,0.022680919725982,0.045534142632111,0.280575009716145,0.664409928682573,0.033046138823691
32,1,6.02645620213355,10,0,1,0,0.925684795486881,0.993836562205917,0.787336022214396,0.980761183937965,4.98177401675791E-06
32,1,2.00368476399203,5,1,0,1,0.095510961455087,0.483111779168945,0.303545497746288,0.055006266293668,0.194509972286253
32,1,2.26053514592158,5,1,0,1,0.040501356715386,0.223221485737713,0.379859928998362,0.126294003309994,0.013815176343328
32,1,4.4142214154994,6.5,0,0,1,0.320224320531517,0.479504492712241,0.191839059152015,0.561980019423991,0.000609016236951
32,1,2.91195073479099,10,0,0,1,0.226991165985302,0.23034575178463,0.270029435552993,0.666613261739303,0.566220577591708
33,1,3.61053897824631,7.5,1,0,0,0.372455851594586,0.482949957745367,0.718533558750879,0.418446671713731,0.018629853173024
33,1,3.90721958567346,7.5,1,0,1,0.42761311736986,0.267574853423217,0.594085190777237,0.258486997852468,0.087052016492084
33,1,3.55342506554632,12,0,0,1,0.317828055281919,0.010047957096198,0.17808766450541,0.380211620163811,0.662037064067047
34,1,1.40443371816107,3,1,0,0,0.23769948845971,0.06491446033614,0.146190901360215,0.03379418842569,0.26593632375505
34,1,2.55060242487556,5,1,0,0,0.127058206325344,0.108567977667582,0.318796592588507,0.362953610128184,0.107601338466036
34,1,0.930002637160874,3,1,1,0,0.00737738367623,0.203357671283783,0.209517686396433,0.023563346616518,0.118377969671245
34,1,2.16666782133209,7.5,0,1,0,0.115780346248265,0.731606166691618,0.456038552492897,0.481293378409637,0.09737443049313
34,1,2.76779772545357,6.5,0,0,1,0.557171887098725,0.036935397681584,0.010522284404214,0.44372473037634,0.280533644057657
35,1,1.94908068519901,3,1,0,0,0.093385227054006,0.061943808269639,0.047842838297832,0.142703356345724,0.019170715272178
35,1,1.64708459615542,5,1,0,0,0.334626636223772,0.152103837858605,0.352584043770467,0.13508201372087,0.20245058623298
35,1,2.44175314645387,7.5,1,0,0,0.270888977450003,0.639592239994842,0.458498312688767,0.389970676012709,0.054132175425871
35,1,2.75935413655016,5,1,0,1,0.100001374658489,0.397210247795277,0.266141119654664,0.156750008353654,0.007696188104233
35,1,3.70475797652335,6.5,0,0,1,0.492993678325011,0.297931245673449,0.469546563370879,0.51784078205552,0.000338619830611
35,1,4.00410076420791,7.5,1,0,1,0.535698979919079,0.248912074536144,0.694643658260907,0.352529363696199,0.001160210203509
35,1,3.15747218091817,10,1,0,1,0.127803483610131,0.363477009782045,0.676269294618675,0.405018452099495,0.697370986165491
36,1,2.29837546331651,5,1,0,0,0.260543289143112,0.134193378499553,0.195806885870254,0.072129432798614,0.039535128060454
36,1,3.62433280618404,7.5,1,0,0,0.49884561695714,0.517215645659102,0.535758565098022,0.351836718416275,0.002404586358477
36,1,1.67411247549745,5,1,1,0,0.115622037027732,0.209091103015854,0.242682164213518,0.420840036916091,0.219837518511419
36,1,1.44187777121529,7.5,0,1,0,0.04815337133095,0.231135836393168,0.5554978709563,0.026694737575168,0.018389207578195
36,1,3.75594312866607,10,0,1,0,0.162897655953617,0.369052253137524,0.675217312233834,0.596300230873072,0.005190625359093
36,1,2.42509777916558,5,1,0,1,0.096835104558317,0.344906898517706,0.361422013256113,0.259138833946427,0.299725104957345
36,1,1.66327472001687,5,1,0,1,0.010532960264197,0.097253991005581,0.251634507482827,0.005580177141531,0.404825731580904
36,1,4.90096511447907,10,0,0,1,0.789486360514967,0.785059009753478,0.377399423224534,0.005544331516326,0.000688386980198
37,1,1.9117577596074,3,1,0,0,0.151900577600662,0.258377592817263,0.098159416948907,0.26725435001486,0.155480504532293
37,1,2.56696407157433,7.5,1,0,0,0.195097642437638,0.143249954954527,0.619571694805021,0.718720555725342,0.097805814253617
37,1,2.12024088005857,3,1,1,0,0.216905378429602,0.256726160985429,0.019246644667996,0.245431629897311,0.001460675628287
37,1,2.42977265438331,5,1,1,0,0.41885356500009,0.44219787923829,0.411993422392005,0.257546265971717,0.118968861679493
37,1,3.43141383773191,10,0,1,0,0.826805508078031,0.5860562592259,0.133675836625957,0.620475423056399,0.005102689010361
37,1,2.35403097912832,5,1,0,1,0.243510022404152,0.166304881436354,0.119717614224405,0.394273417224982,0.184680016294179
37,1,3.60706045037843,10,1,0,1,0.713656689759347,0.24696757860103,0.054690169883077,0.341202576625669,0.062797930716675
37,1,3.34788611926795,10,0,0,1,0.238049581267481,0.540957119223971,0.255029693365931,0.448528317884639,0.326652589710137
38,1,2.40972770848905,7.5,1,0,0,0.423864471982135,0.71201457004323,0.033467536330611,0.08956014346895,0.220823743277432
38,1,1.33476532132941,5,1,1,0,0.378368914570348,0.189262330140364,0.137806218490576,0.064437232537445,0.357554071325174
38,1,3.68618462647137,10,0,1,0,0.021184526453765,0.862031571905863,0.909858269641181,0.903728050387033,0.005217400296732
38,1,1.095649050276,5,1,0,1,0.203244682917161,0.196103124269462,0.483789540636338,0.20273705374559,0.210365742421619
38,1,2.97138009609623,5,1,0,1,0.484908828994247,0.374652603385951,0.245322112865799,0.126968912949684,0.048694941917948
38,1,2.36682281874771,7.5,1,0,1,0.316138633475295,0.59896342130982,0.081484888065405,0.157526822127501,0.109955341557679
38,1,4.28651394688837,10,1,0,1,0.776844706053833,0.171755438278203,0.014565086904299,0.758653514868375,0.03662680082959
39,1,2.25373560891662,3,1,1,0,0.272590716753121,0.047828673244442,0.171609670286376,0.258221312765418,0.001100359687304
39,1,1.78171637649787,10,0,1,0,0.615688539260424,0.018941108582178,0.072295200773793,0.020688040465907,0.26830398507417
39,1,2.03823679313171,5,1,0,1,0.00971981048827,0.408234564248607,0.071502240872533,0.199938938409915,0.037404586883488
39,1,2.30952834113544,5,1,0,1,0.205401151040997,0.015372383309966,0.098559089369895,0.143708545290545,0.07741449002541
39,1,3.62380003407074,6.5,0,0,1,0.200859071099983,0.293018581257204,0.069474367779098,0.601192980289678,0.001407143695713
39,1,2.41413145006265,7.5,1,0,1,0.123563380277495,0.500767373947649,0.29872902782142,0.624297242267476,0.560202174271062
39,1,5.56350464501502,10,1,0,1,0.448930427661932,0.961890530280276,0.805727584105142,0.637214117187181,0.001340819404972
39,1,3.97133119736085,10,0,0,1,0.271900758820612,0.109145543547981,0.81146010142461,0.925677929876564,0.024591094911855
39,1,5.75866565186512,12,0,0,1,1.02795549989617,0.221310502798918,0.671423657412355,0.97602841277839,0.001956249506267
40,1,1.08743107386291,3,1,1,0,0.233730432118616,0.058526146359696,0.08093062779233,0.235547921778493,0.122016636788001
40,1,1.95097548650844,5,1,1,0,0.263687837935516,0.218696105355487,0.296289606758946,0.193167881162985,0.135176543303118
40,1,1.38721675781781,7.5,0,1,0,0.038057749839527,0.528664679403831,0.312121536009622,0.488339046327599,0.092607132177617
40,1,2.97348609201041,10,0,1,0,0.876780679437523,0.669165240198712,0.132257330883379,0.491101117732426,0.00536106624278
40,1,3.11549358645804,10,1,0,1,0.438235181496208,0.704311357053367,0.278797262559962,0.393641279287064,0.544805119459671
40,1,5.27344068984296,10,0,0,1,0.667160681592347,0.896303101223463,0.037324416113707,0.654206446875792,0.000454173423997
40,1,3.43644296150458,12,0,0,1,0.052353737453327,0.555650372952123,1.08166132124896,0.817143930250121,0.084319194771031
41,1,3.08190490741214,7.5,1,0,0,0.537238341581405,0.591761795732937,0.473362586132043,0.03380563939353,0.066304590666281
41,1,2.07283304095678,7.5,0,1,0,0.340390168740188,0.207494324018959,0.018934532576517,0.165449235773018,0.183215478560754
41,1,4.1796441665937,10,0,1,0,0.781241386018707,0.947319799495363,0.039634360171122,0.309986617544954,0.005734559653851
41,1,1.68244064337754,5,1,0,1,0.432626410204664,0.092318374525221,0.005816105619784,0.042048978662707,0.627672110997669
41,1,4.85801632698507,10,1,0,1,0.984768179336714,0.592694749849185,0.883518183492556,0.69046951780549,0.08054696149556
42,1,2.39980360796305,3,1,0,0,0.214903533376414,0.154301421092208,0.271417719105968,0.254941903315069,0.049049908242428
42,1,4.04538383686583,6.5,0,0,1,0.048555786148505,0.260321602439075,0.401651657542977,0.460495667683468,0.001273291409687
42,1,2.98395308977842,7.5,1,0,1,0.417906023597595,0.388998003514132,0.64804554463377,0.088187951644251,0.264393430054801
42,1,4.48539174975149,12,0,0,1,0.069358137794564,1.07392356109649,0.910013747713317,0.355529370940566,0.491837178955309
43,1,1.1144480762543,3,1,0,0,0.032832216264625,0.234102320203861,0.037671321910766,0.032552854923917,0.260169414432437
43,1,1.75061041219899,5,1,0,0,0.469886545870746,0.381696100867794,0.330306002404957,0.276150433282138,0.124561225276579
43,1,3.84133161016782,7.5,1,0,0,0.696242709159595,0.659035485139752,0.20441292766085,0.523996085319484,0.001365978182279
43,1,2.71014216805245,5,1,1,0,0.310333731898404,0.151499120011933,0.08993704821052,0.339525062011855,0.00132778826896
43,1,2.15340238681988,5,1,0,1,0.225725216778096,0.130079626380228,0.062668306454549,0.179067972073662,0.053089305796031
43,1,3.3858308869093,6.5,0,0,1,0.402305014035112,0.198930608022845,0.575276709654377,0.459330830587303,0.001442879675727
43,1,2.80144058134493,10,1,0,1,0.837996572936194,0.069378956311216,0.491093018068252,0.271022142290994,0.540882954027281
44,1,2.0405769579783,5,1,1,0,0.485841340729964,0.015349101662442,0.10915664251816,0.280145639254862,0.113507978511709
44,1,3.07511040298155,7.5,0,1,0,0.54438465287718,0.005259814956345,0.149690499947213,0.579835596612296,0.010097317552497
44,1,2.77525478230601,5,1,0,1,0.084284932073868,0.436773995040958,0.353176167946049,0.073159927567494,0.539328939617976
44,1,3.22149690992757,7.5,1,0,1,0.318429578332561,0.497207523026093,0.642146240959745,0.351035301581313,0.131133495169322
44,1,3.93390357987393,10,1,0,1,0.778480758072767,0.081307137935725,0.005041427503864,0.087288894539476,0.085749318213349
44,1,5.25561267567022,12,0,0,1,0.747520747443841,0.672283501868807,0.413537301721824,0.475347614324376,0.020674072216122
45,1,1.72404437763459,5,1,1,0,0.192500615480219,0.165265398045881,0.24445783439993,0.225766754305942,0.126808931466607
45,1,1.91918641178399,7.5,0,1,0,0.158019358505581,0.588530339546166,0.214604966371335,0.666566373470742,0.208087094813965
45,1,2.81871227076193,10,0,1,0,0.698217735763715,0.934105028964082,0.004663453342713,0.019976293108833,0.025630801957979
45,1,1.4916904914311,5,1,0,1,0.456577520506125,0.316458194599041,0.010069679591514,0.170041657433191,0.293167166361402
45,1,2.94494889764457,6.5,0,0,1,0.037189851704073,0.335081573861989,0.041993185336028,0.633150785604988,0.009181817955789
45,1,3.00498681532469,10,0,0,1,0.057684980852729,0.445960872233948,0.55805184809236,0.032240029023758,0.314680383975075
46,1,1.94316397335838,3,1,0,0,0.021000007435167,0.256387289218942,0.069347225590596,0.157930452983512,0.003932618279721
46,1,1.3366522582783,5,1,0,0,0.021131662967198,0.259827021141247,0.344679292502284,0.293779646009265,0.479801508152084
46,1,2.70272384820734,7.5,1,0,0,0.319177790258386,0.22041440870926,0.599279742260209,0.710743973988794,0.09965598822115
46,1,0.946912592812367,3,1,1,0,0.073393171627672,0.148372415027956,0.207912224324525,0.109942493741188,0.111591784029509
46,1,1.41086977661912,5,1,1,0,0.032442294706875,0.186303315963683,0.011332879529558,0.453351274523697,0.116258959579228
46,1,2.79537330602757,7.5,0,1,0,0.579743302663705,0.389924456748286,0.293219933877105,0.021310868791214,0.008485522731374
46,1,1.7389929139041,6.5,0,0,1,0.397382023533973,0.224869178338648,0.208896730319121,0.627241784200383,0.12263907257189
46,1,5.07336768202133,10,1,0,1,0.718760734606718,0.786987353786733,0.509129116671897,0.910735719893968,0.03907413731299
46,1,4.63317493997594,12,0,0,1,1.08790560911907,0.401380096459221,1.03806389785647,0.770319149458985,0.00728839096071
47,1,2.12774018347049,3,1,0,0,0.196588466456206,0.241977719469586,0.118561304381684,0.297014632662482,0.008715929899671
47,1,3.40587352382911,5,1,0,0,0.178050648397364,0.362614382993854,0.376367338800849,0.37341517239088,0.001841590190461
47,1,1.38234440470859,7.5,1,0,0,0.231653450495328,0.059295109840509,0.610840323326485,0.165359563584661,0.594989653409256
47,1,1.02262731635303,5,1,1,0,0.264714883766043,0.439123718632246,0.258314278068552,0.095632677120164,0.334800860548837
47,1,2.68052522869947,5,1,0,1,0.265859330415323,0.227136641447309,0.453099446799854,0.245475448007038,0.043850640678193
47,1,1.92940337567753,6.5,0,0,1,0.469610472028895,0.257177190737684,0.565980486790583,0.043812297884319,0.006739258705162
47,1,5.2373650086223,12,0,0,1,0.806122343890294,0.809918037918193,0.904186236419218,0.944782034550742,0.001078528094168
48,1,2.55628361129986,7.5,1,0,0,0.415350068667917,0.129722779538491,0.695013494799074,0.580615140820955,0.540748920987403
48,1,3.73796570556454,7.5,0,1,0,0.073967292869306,0.671443780969232,0.697096839047374,0.6313956585289,0.006545510502714
48,1,2.30214450014899,5,1,0,1,0.030840888744357,0.381058119807356,0.216289955111785,0.257829674187884,0.029162010828758
48,1,2.95828033032181,5,1,0,1,0.40121465890403,0.495305130103099,0.152936564601552,0.331083346506426,0.047549150609224
48,1,2.26596402123872,6.5,0,0,1,0.183441335136727,0.311691571766281,0.373610673413212,0.277613804071383,0.122673441494469
48,1,3.48544941869208,10,0,0,1,0.873841728006906,0.834477487926487,0.47705184337099,0.077831441562901,0.043349468965724
48,1,4.41263870393343,12,0,0,1,0.783470038383257,0.749169236069438,0.399051630465457,0.161040346454171,0.134495043044825
49,1,1.57759236739824,3,1,0,0,0.258400109326038,0.231183304136083,0.280859730726621,0.277929731564523,0.12051117261212
49,1,0.883047540471646,3,1,1,0,0.02702808995899,0.267401612282237,0.161949749668747,0.133554377595753,0.097450105281751
49,1,2.80596596143046,7.5,0,1,0,0.009208152624174,0.570467896338902,0.18215386632913,0.583675702411199,0.000421333206857
49,1,2.83277525378424,10,0,1,0,0.014985935046054,0.994278376888266,0.782007585608415,0.442012556351273,0.029499933660646
49,1,1.79549167696181,5,1,0,1,0.063464249311833,0.189211856551478,0.110252582750566,0.074299181750064,0.549686662756905
49,1,1.79549167696181,5,1,0,1,0.131813689465431,0.353901453376142,0.372267310538106,0.054409382251749,0.133011340632943
49,1,3.84596804145291,7.5,1,0,1,0.670443832661274,0.379313592226408,0.517351307151611,0.257203507138865,0.021855155651565
49,1,4.60228616935157,10,1,0,1,0.194429398967765,0.865410816810264,0.851625340784879,0.480132409073618,0.021855726026478
49,1,4.98911715823781,12,0,0,1,1.05187776198124,0.018864045489696,0.651149120504355,0.399612061790423,0.007977047571077
50,1,1.23843261594672,3,1,0,0,0.167651834548976,0.021894580586766,0.253011812702471,0.172588900434895,0.056201562510179
50,1,2.00065874286535,5,1,0,0,0.427925296743873,0.246457729275048,0.265274391639521,0.064128460360183,0.056964675482852
50,1,3.25412641593398,7.5,1,0,0,0.010927062493889,0.120000378303121,0.549203547918131,0.740329367595009,0.203259111128411
50,1,2.04508497993645,5,1,1,0,0.181664033970019,0.184368975278946,0.441688188593006,0.330123342542958,0.023187060444944
50,1,3.75822007188995,10,0,1,0,0.631031975311138,0.712301686951094,0.06329493415238,0.446279121329589,0.006587597016185
50,1,3.40144204966004,5,1,0,1,0.314874309155056,0.006092064592064,0.362823724157316,0.366119937270446,0.005320834199809
50,1,2.95250586814155,6.5,0,0,1,0.368133889380952,0.6189892553644,0.035538757058009,0.224672095910741,0.00117101926499
50,1,4.16941789983235,7.5,1,0,1,0.631219393687558,0.279204173865362,0.497666054652774,0.551856515823962,0.005802574153767
50,1,3.07155321638798,12,0,0,1,0.000571916372154,0.043975121793371,0.300695088640602,1.10903950516232,0.600614026334931
51,1,1.30423942683967,3,1,0,0,0.152748075472398,0.112296920437737,0.058532162998201,0.06765417555986,0.13503827799751
51,1,2.52728081505354,5,1,0,0,0.147859294957624,0.088945648699663,0.410876937773653,0.493002733254093,0.057465490613625
51,1,2.58422341878037,10,0,1,0,0.588867163633122,0.201103284996154,0.150324657501184,0.249748836481086,0.192637406172508
51,1,2.97599687591426,5,1,0,1,0.311482285821536,0.464497447060046,0.212898505698713,0.154928998355004,0.017822905492443
51,1,3.21821848921152,10,1,0,1,0.26920714254311,0.164610474372048,0.947997175440692,0.616288482504772,0.543484555015634
51,1,4.82499228093445,10,0,0,1,0.704306566533381,0.5681895992125,0.622611626568166,0.858936843377989,0.00326987836789
52,1,2.08667096755421,3,1,0,0,0.053147945462045,0.256340176577931,0.296551942744738,0.149180296287504,0.002283071886484
52,1,2.50477437750458,5,1,0,0,0.240458927449535,0.484786575019009,0.214238443399369,0.25280050788732,0.019049230681896
52,1,2.06650482554825,7.5,1,0,0,0.474463405614256,0.4900397702452,0.062155287924333,0.581410225564773,0.132183683326623
52,1,2.15670905139735,3,1,1,0,0.135620558497727,0.241803500123819,0.092954055064624,0.111597620881442,0.000476557929549
52,1,1.51623438687173,10,0,1,0,0.242143777369452,0.748966397199726,0.357150035845607,0.045264875494666,0.429513070826641
52,1,1.12389906642001,5,1,0,1,0.036971303917311,0.396468746799121,0.347881496997164,0.446327411365129,0.287092916755139
52,1,4.41542140712119,7.5,1,0,1,0.738348187610462,0.22154831242653,0.414411123063211,0.58404126693966,4.67261533980629E-05
52,1,4.54669999265885,10,1,0,1,0.666134970810349,0.231055325196359,0.593865903009254,0.600455374139511,0.007590527053771
52,1,3.80907548562619,10,0,0,1,0.394240288438434,0.537777169301491,0.994170878468359,0.326394676157646,0.026397360333047
52,1,2.96773500093874,12,0,0,1,0.038403097847469,1.12399317585539,0.638903463548672,0.138424254872447,0.090518838829746
53,1,0.940437958288928,3,1,0,0,0.216459782845577,0.108767680419737,0.037004801670592,0.18650728749604,0.072550344718024
53,1,2.63276823304902,7.5,1,0,0,0.123906269193413,0.197601382533552,0.39756623428669,0.421797335936672,0.181563820734344
53,1,1.66798401408964,3,1,1,0,0.282316446852029,0.001920011291104,0.104271293696298,0.240526085437952,0.008806120875478
53,1,3.69041257540513,5,1,0,1,0.358864880988657,0.357731083918426,0.328751996421675,0.155463060804955,0.013328420121468
53,1,1.81271713747432,5,1,0,1,0.153737142268624,0.399088090640093,0.099530501374423,0.101034046390064,0.636548870358383
53,1,3.97040938284291,6.5,0,0,1,0.188262349378064,0.552722472871598,0.188721161630388,0.553892062214158,0.014356572061002
53,1,3.31521571381087,7.5,1,0,1,0.182604893823187,0.059165696307089,0.485752113977793,0.61966811530271,0.040662002434956
53,1,5.16652270195132,10,1,0,1,0.658864774524479,0.630240054216831,0.684092575465601,0.985397528936767,0.006371940472837
54,1,0.883484838350753,3,1,0,0,0.027306574542405,0.260835605915309,0.274983234277391,0.020722592987982,0.038660492735891
54,1,2.77421952001103,7.5,1,0,0,0.706302329567288,0.266961860690483,0.112961771041876,0.125945918183951,0.109916099309928
54,1,0.918097687017266,3,1,1,0,0.216623004455503,0.211869151561076,0.051826787168741,0.289614860814615,0.137433632712986
54,1,1.51941658964672,5,1,1,0,0.406371971594243,0.120321277471311,0.12574957379785,0.263135986405278,0.042222811171089
54,1,1.52553509561395,5,1,0,1,0.249869071903602,0.386151945184222,0.162590039944842,0.05974510588481,0.20094750023595
54,1,2.18532297903658,7.5,1,0,1,0.058035823968578,0.085771133154017,0.495697614915123,0.176817932535539,0.465127346106961
54,1,4.92781514126938,10,1,0,1,0.693571875122546,0.781822507972625,0.76631637213048,0.077874287632083,0.000687583815561
54,1,5.09692702316126,12,0,0,1,0.644887010836398,0.715679244276592,0.504020395576839,0.299690982622817,0.00017963170328
55,1,1.31533061849179,3,1,0,0,0.138576623597262,0.08410958740015,0.163296541912393,0.158654076031728,0.510718165733012
55,1,3.37462952104231,7.5,1,0,0,0.137862425655051,0.585974720437617,0.285743043439519,0.727869523636596,0.05980793034277
55,1,2.25176640406453,3,1,1,0,0.218809996715059,0.253024614383479,0.283202403400698,0.166226683227687,0.022948077196034
55,1,3.0758641824931,5,1,1,0,0.482715287698279,0.470408072937572,0.174583729173196,0.092183027783595,0.002693975558065
55,1,2.80631046886428,7.5,0,1,0,0.23264307979349,0.104992929124056,0.614506353634903,0.188397520963736,0.013847371331465
55,1,3.1360931273933,5,1,0,1,0.278562846157912,0.371353688403023,0.381532072939075,0.391725773060813,0.056027197179006
55,1,2.33771371321437,5,1,0,1,0.167831261639058,0.448930066769242,0.06984841150024,0.433332062493941,0.222067051391954
55,1,5.03579147249004,12,0,0,1,0.833606080537534,0.383365824578503,0.830914973738648,0.910781760175479,0.005436670744725
56,1,2.05251099115696,3,1,1,0,0.053561660736036,0.170520924701265,0.275820650693312,0.201834383505155,0.000186902900402
56,1,1.27884157755816,5,1,1,0,0.015151100223958,0.489663701498885,0.431862192774769,0.208707687534924,0.170232831969556
56,1,4.10308904020865,10,0,1,0,0.409073280957493,0.298243451053278,0.596356356295046,0.928993647960236,0.000478191780282
56,1,2.41696503522959,5,1,0,1,0.071698944246825,0.212588305432156,0.076163847991044,0.042607161476648,0.012605808862749
56,1,3.82040952266519,6.5,0,0,1,0.146981413488495,0.263632615565477,0.364867331308116,0.311442231534908,0.000386517896578
56,1,2.45365912417995,10,1,0,1,0.057371048235997,0.328150570149976,0.167524250198914,0.272620270777583,0.796845382621829
56,1,3.73183924189346,10,0,0,1,0.158565598375018,0.525549782749676,0.403213951847271,0.529152381052166,0.010511618700096
56,1,5.34951862817869,12,0,0,1,0.517035463172165,0.525193668551463,0.697459827222075,0.494950215207807,0.000187338054868
57,1,1.49273491660083,3,1,0,0,0.254220203890543,0.057048378639151,0.20075029002787,0.118031833421564,0.326563903815565
57,1,2.45345868586588,5,1,0,0,0.280805480470617,0.402075752893004,0.013918869307875,0.167075656324389,0.042292168078074
57,1,2.77731269036532,7.5,1,0,0,0.219028144636426,0.378211919426042,0.274102466646741,0.164439942202809,0.106395236111815
57,1,1.47278397984208,7.5,0,1,0,0.68408007928974,0.071585249407707,0.158973360896916,0.129882531204952,0.072756606415218
57,1,4.9024703680649,10,0,1,0,0.487342740141734,0.843393375555548,0.764123851155491,0.658519411811867,0.000666927687126
57,1,2.91662920025204,5,1,0,1,0.370831673272537,0.397350353057606,0.10029053817834,0.191938025687878,0.314294664916253
57,1,2.9912668568892,10,0,0,1,0.182210810676456,0.322449721578713,0.329963688142546,0.845203509733866,0.087316042460187
58,1,1.12894793112818,3,1,0,0,0.019310640704956,0.203565554926085,0.020582283363886,0.102333404634743,0.296344157913523
58,1,3.34958912755255,7.5,1,0,0,0.659188636341592,0.329775612417164,0.016729099899512,0.705667072304351,0.166345773444691
58,1,2.3428943123254,3,1,1,0,0.035648011224332,0.067881434333354,0.237650624639286,0.265645196624079,0.003526637318698
58,1,1.7363254515099,5,1,1,0,0.268539986834809,0.495573390713468,0.290843339265672,0.400396805530525,0.42478442761608
58,1,2.6553256991474,7.5,0,1,0,0.294015400055644,0.522787931980763,0.225654188517554,0.692947255522125,0.01968596495605
58,1,2.95591430306456,7.5,1,0,1,0.359976670363505,0.339005718085667,0.110072886948455,0.432045544168856,0.073382320809031
59,1,0.943961799688473,3,1,0,0,0.094280861737068,0.050902588325395,0.236938626407114,0.189834260024631,0.215190330204621
59,1,2.16405282699676,3,1,1,0,0.239097178674006,0.081037252872598,0.082080454281914,0.189021403990002,0.001158858609943
59,1,1.26639165459564,5,1,1,0,0.238315655498244,0.154958336117548,0.140347194997637,0.10882008184698,0.017550244441771
59,1,1.95362289297156,5,1,0,1,0.063945473540794,0.025550860735429,0.294428865042937,0.370361406720528,0.27930956383733
59,1,1.96806437312253,7.5,1,0,1,0.084563727538418,0.260411269871386,0.002278500423123,0.07454912455851,0.448505505303629
59,1,4.18205112091178,12,0,0,1,0.419087980849297,0.764016204734815,0.267251486312552,0.86386281584238,0.032776132326474
60,1,2.34547472809029,3,1,1,0,0.256127153960336,0.034191486499853,0.230450459385095,0.144373410071655,0.003973250773813
60,1,2.3861611222392,7.5,0,1,0,0.063729957985167,0.701702125116329,0.452811535322799,0.140531500850293,0.032178415110982
60,1,2.305903432578,10,0,1,0,0.097324781668192,0.437395221525492,0.643574623066357,0.201653663144632,0.116489332456012
60,1,3.11629306541904,5,1,0,1,0.394201497371809,0.49571515000797,0.437096289622798,0.271940984558736,0.031411863985229
60,1,3.36175584811245,7.5,1,0,1,0.023431332226924,0.674735122884982,0.644337151159513,0.500690603312505,0.33018187089599
60,1,3.8401664185959,10,1,0,1,0.365690416090977,0.830672642248613,0.316409404455565,0.371623217239435,0.287088980742477
60,1,4.6170472153185,10,0,0,1,0.740702327150645,0.142283079544248,0.135360224581312,0.655876877994547,0.037427019495998
60,1,4.60742569438487,12,0,0,1,0.792437389856429,0.260843685107789,0.278838321287227,0.361094367257053,0.020902499164127
61,1,3.83152430541202,7.5,1,0,0,0.600710408419999,0.206358094444535,0.181106034356063,0.66728397169558,0.003549433510804
61,1,2.58486143702748,7.5,0,1,0,0.290300445733214,0.604606077164246,0.017193641914482,0.424737691514571,0.016540614848015
61,1,2.3415814807731,10,0,1,0,0.594393828153779,0.179741336279876,0.798014197139389,0.035481044395362,0.157854612759738
61,1,2.34003303931693,5,1,0,1,0.030966635531457,0.018096289330928,0.075119196091319,0.279060019667524,0.581199671145079
61,1,2.17449760170194,6.5,0,0,1,0.106436240638011,0.556134953478762,0.163724106404186,0.23151178353978,0.206077260316589
62,1,3.57895390763414,10,0,1,0,0.926627643719206,0.744855790366839,0.678239682527184,0.213174537335841,0.01878155872644
62,1,4.02100593152083,5,1,0,1,0.245573155924188,0.089863180046671,0.358997158738399,0.082296094854827,0.001970773740949
62,1,4.55263832154,7.5,1,0,1,0.744123449873163,0.04690095031589,0.48699552851737,0.585051202804514,0.003958011377773
62,1,7.10073544411928,10,1,0,1,0.642412648109671,0.551240317406451,0.90524468984682,0.792010197626089,7.88069885689699E-05
62,1,3.840136444089,12,0,0,1,0.038056513615976,0.195693621884284,0.07158871344948,0.353458557078937,0.823008150288671
63,1,2.15982326728343,3,1,0,0,0.220732667755296,0.102367871259499,0.025592177289985,0.091085215994519,0.003780499856774
63,1,1.43448379938311,5,1,0,0,0.026325097290172,0.149745308855996,0.114479264523307,0.309155241662587,0.042331517508573
63,1,2.03055157984265,7.5,1,0,0,0.100457604528957,0.062636405370958,0.122028675131495,0.561680245919878,0.59123867360323
63,1,1.93604972476209,3,1,1,0,0.143756862451547,0.158948055070403,0.013533477249613,0.194029525496034,0.00027387526703
63,1,1.11819526060763,5,1,1,0,0.025195996692249,0.188439316124716,0.249461029857121,0.146261876779825,0.024057119434827
63,1,3.08956081584679,7.5,0,1,0,0.720107937048394,0.385600126406736,0.682185525740439,0.094675355645658,0.000985537361396
63,1,1.20592730178854,5,1,0,1,0.406141863265647,0.004675532580191,0.003303029549651,0.36285374031995,0.274431983012632
63,1,3.39454269310951,6.5,0,0,1,0.546231272991188,0.569151015702641,0.055074889242692,0.538877469146565,4.88042064091974E-05
63,1,2.77859855817686,7.5,1,0,1,0.200534754075489,0.245790435972972,0.719263533780455,0.673960795194694,0.061243210702291
63,1,5.14602159313324,10,0,0,1,0.856711087718348,0.808288057031336,0.758063650437771,0.483153318507296,5.29734407977716E-05
63,1,4.58195048284358,12,0,0,1,1.02406541968386,0.007330661688548,0.681768697776774,0.252679654769527,0.000281853349625
64,1,1.14059403984323,5,1,0,0,0.050330845759198,0.239222077832784,0.073180471266088,0.091244510866065,0.205385409294587
64,1,1.62403116838247,3,1,1,0,0.111369390387715,0.005838244516737,0.065811144076771,0.092026088248134,0.001799466204146
64,1,3.5837622191461,5,1,0,1,0.246516926678211,0.289049592173217,0.200916394554459,0.2499148927786,0.000803079717165
