regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,school.post.high,popdens,invest
5,Baleares (Islas),1978,8.041987654754893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.650239944458008
5,Baleares (Islas),1979,8.00485575549843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.838848114013672
5,Baleares (Islas),1980,8.259782570493252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.260583877563477
5,Baleares (Islas),1981,8.531133613052521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.852619171142578
5,Baleares (Islas),1982,8.7225078548986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.558525085449219
5,Baleares (Islas),1983,8.925307229463458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.621108055114746
5,Baleares (Islas),1984,9.27592116538132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.135469436645508
5,Baleares (Islas),1985,9.652241867836869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.329048156738281
5,Baleares (Islas),1986,10.257783490431306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.519567489624023
5,Baleares (Islas),1987,10.823335840987397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.275497436523438
5,Baleares (Islas),1988,11.120394521766103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.11395835876465
5,Baleares (Islas),1989,11.408168920208066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.880889892578125
5,Baleares (Islas),1990,11.51242467274975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.360876083374023
5,Baleares (Islas),1991,11.679519962767335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.80740737915039
5,Baleares (Islas),1992,11.319622616194481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.028039932250977
5,Baleares (Islas),1993,10.969722587631214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.99909782409668
5,Baleares (Islas),1994,11.419594052926843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.089862823486328
5,Baleares (Islas),1995,11.773779268981185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.896915435791016
5,Baleares (Islas),1996,11.926592053498108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Baleares (Islas),1997,12.350042844901457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1955,1.9143815791051888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1956,2.071836722710922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1957,2.2260781936187874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1958,2.220865536743966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1959,2.213439026140411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1960,2.3576836148795657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1961,2.445729791488146,26.209999084472656,9.539999961853027,9.789999961853027,6.179999828338623,40.22999954223633,8.0600004196167,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1962,2.648243254438464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1963,2.8447586752557306,23.90999984741211,8.420000076293945,9.850000381469727,6.809999942779541,43.9900016784668,7.019999980926514,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1964,2.9511568036225144,NA,NA,NA,NA,NA,NA,134.97756958007812,505.9425964355469,33.26465606689453,10.270918846130371,5.275831699371338,NA,17.02593994140625
6,Canarias,1965,3.0541987393250367,19.43000030517578,8,10.050000190734863,8.680000305175781,46.150001525878906,7.699999809265137,132.24661254882812,512.22369384765625,36.68221664428711,10.887195587158203,5.4749860763549805,NA,20.998964309692383
6,Canarias,1966,3.2317908209958985,NA,NA,NA,NA,NA,NA,129.56369018554688,518.96258544921875,40.50981140136719,11.587664604187012,5.689157962799072,NA,26.67289161682129
6,Canarias,1967,3.4033846426132714,16.18000030517578,6.920000076293945,9.829999923706055,10.399999618530273,47.09000015258789,9.59000015258789,126.92797088623047,527.237548828125,44.923221588134766,12.379798889160156,5.9398345947265625,NA,30.120325088500977
6,Canarias,1968,3.660311531387238,NA,NA,NA,NA,NA,NA,124.3387222290039,532.04315185546875,53.82880783081055,13.228646278381348,6.102113246917725,NA,32.15046310424805
6,Canarias,1969,3.9128821906073714,13.989999771118164,6.210000038146973,9.5600004196167,11.279999732971191,48.93000030517578,10.039999961853027,121.79515838623047,536.16015625,63.47622299194336,14.166869163513184,6.582810401916504,148.25,28.756898880004883
6,Canarias,1970,4.22493554087783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.960397720336914
6,Canarias,1971,4.493573473985112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.423873901367188
6,Canarias,1972,4.781919259815276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6821231842041
6,Canarias,1973,5.054912986635515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.56485366821289
6,Canarias,1974,4.967794933171996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.005142211914062
6,Canarias,1975,4.8815337428703405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.599346160888672
6,Canarias,1976,4.948443162444659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.834335327148438
6,Canarias,1977,5.00792628933586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.29922103881836
6,Canarias,1978,5.0409168285902695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.84486961364746
6,Canarias,1979,5.233504887275511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.724138259887695
6,Canarias,1980,5.437089211257721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.553279876708984
6,Canarias,1981,5.658240537580781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.641674041748047
6,Canarias,1982,5.687303714703165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.34113311767578
6,Canarias,1983,5.719865822376643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.988775253295898
6,Canarias,1984,5.801342351543533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.761590003967285
6,Canarias,1985,5.88560390390692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1585693359375
6,Canarias,1986,6.256783863232157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.64971351623535
6,Canarias,1987,6.612681933928476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.71938133239746
6,Canarias,1988,6.977006552117922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.31443977355957
6,Canarias,1989,7.337903281819035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.859371185302734
6,Canarias,1990,7.345044098728489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.51122283935547
6,Canarias,1991,7.3471866924740254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.896217346191406
6,Canarias,1992,7.220079802813036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.132097244262695
6,Canarias,1993,7.092187963734692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.626060485839844
6,Canarias,1994,7.41074013730452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.966846466064453
6,Canarias,1995,7.616395141287757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.672521591186523
6,Canarias,1996,7.817051922107077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Canarias,1997,8.060554476064874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1955,2.5594116925716537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1956,2.693873179091688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1957,2.8203369855404037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1958,2.879034509252937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1959,2.943730293018959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1960,3.137032259058796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1961,3.32762067980577,16.709999084472656,3.180000066757202,37.91999816894531,5.619999885559082,31.68000030517578,4.900000095367432,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1962,3.5553414356500825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1963,3.771422625064714,18.239999771118164,2.940000057220459,36.18000030517578,5.75,32.599998474121094,4.289999961853027,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1964,3.8394029056709247,NA,NA,NA,NA,NA,NA,9.68474006652832,284.568359375,20.74138069152832,6.544737815856934,2.7377266883850098,NA,25.918975830078125
7,Cantabria,1965,3.9060983273752146,16.209999084472656,2.7799999713897705,36.75,6.289999961853027,33.2400016784668,4.739999771118164,9.56692123413086,286.3302001953125,21.558509826660156,6.8010053634643555,2.7870333194732666,NA,28.163169860839844
7,Cantabria,1966,4.03213348432256,NA,NA,NA,NA,NA,NA,9.450531005859375,288.4150085449219,22.463258743286133,7.095920562744141,2.840991973876953,NA,29.719242095947266
7,Cantabria,1967,4.155955441302485,14.970000267028809,2.690000057220459,35.869998931884766,6.179999828338623,34.58000183105469,5.71999979019165,9.335551261901855,291.33538818359375,23.52452278137207,7.431251049041748,2.909783124923706,NA,28.967601776123047
7,Cantabria,1968,4.375892514945507,NA,NA,NA,NA,NA,NA,9.221964836120605,292.6831970214844,26.64043426513672,7.783541202545166,2.9324495792388916,NA,29.937923431396484
7,Cantabria,1969,4.610825565602909,13.479999542236328,2.880000114440918,35.93000030517578,6.039999961853027,35.31999969482422,6.340000152587891,9.109755516052246,294.0982360839844,29.710376739501953,8.170063018798828,3.103301525115967,87.38999938964844,31.720355987548828
7,Cantabria,1970,4.791416668340296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.29768180847168
7,Cantabria,1971,4.969651615302994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.146263122558594
7,Cantabria,1972,5.155384332852444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.64632797241211
7,Cantabria,1973,5.3387604587863295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.935792922973633
7,Cantabria,1974,5.5083548603858725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.251741409301758
7,Cantabria,1975,5.675235716692552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.418333053588867
7,Cantabria,1976,5.7960582167650765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.322269439697266
7,Cantabria,1977,5.902956472536864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.72188377380371
7,Cantabria,1978,5.916595241063938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.854923248291016
7,Cantabria,1979,5.906455403087957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3349609375
7,Cantabria,1980,5.899100152467599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4796085357666
7,Cantabria,1981,5.914881514740208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.029748916625977
7,Cantabria,1982,5.916880716837601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.204233169555664
7,Cantabria,1983,5.941659578150663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.771089553833008
7,Cantabria,1984,6.028849109517816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.228492736816406
7,Cantabria,1985,6.138317518934323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.651626586914062
7,Cantabria,1986,6.420451264761408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.644136428833008
7,Cantabria,1987,6.71322475804904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.147462844848633
7,Cantabria,1988,7.023421862029376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.374563217163086
7,Cantabria,1989,7.333618966009712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.837852478027344
7,Cantabria,1990,7.450728537661115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.03008460998535
7,Cantabria,1991,7.596401376950336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.610095977783203
7,Cantabria,1992,7.462153670379892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.629261016845703
7,Cantabria,1993,7.327905963809448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.065216064453125
7,Cantabria,1994,7.550699974393478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.568395614624023
7,Cantabria,1995,7.777063521750483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.591121673583984
7,Cantabria,1996,7.907740819866199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Cantabria,1997,8.226934987046112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1955,1.7291487710403055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1956,1.8383319226035866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1957,1.9476578120536991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1958,1.971365376493993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1959,1.9951442009174836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1960,2.1388174022684368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1961,2.239502964275832,32.54999923706055,9.010000228881836,16.049999237060547,6.170000076293945,29.139999389648438,7.079999923706055,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1962,2.4542273810440323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1963,2.6722365125728587,33.22999954223633,8.170000076293945,15.75,6.639999866485596,29.709999084472656,6.5,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1964,2.777777777777778,NA,NA,NA,NA,NA,NA,110.66909790039062,1800.78466796875,90.27098846435547,33.668914794921875,19.03175926208496,NA,18.74283218383789
8,Castilla Y Leon,1965,2.8821764861267316,30.520000457763672,7.849999904632568,16.360000610351562,7.369999885559082,30.610000610351562,7.28000020980835,108.55718231201172,1784.606201171875,93.0149154663086,35.059444427490234,19.050600051879883,NA,19.859060287475586
8,Castilla Y Leon,1966,2.9880749229293864,NA,NA,NA,NA,NA,NA,106.48135375976562,1770.7864990234375,96.0362777709961,36.65673065185547,19.08295249938965,NA,19.3095703125
8,Castilla Y Leon,1967,3.0945443112793667,27.020000457763672,7.239999771118164,16.760000228881836,7.699999809265137,32.130001068115234,9.149999618530273,104.44102478027344,1762.4517822265625,99.6097412109375,38.47145080566406,19.19377326965332,NA,18.868968963623047
8,Castilla Y Leon,1968,3.3022708669453817,NA,NA,NA,NA,NA,NA,102.43562316894531,1748.3572998046875,111.6639633178711,40.38356399536133,18.98243522644043,NA,19.4028263092041
8,Castilla Y Leon,1969,3.520993905828804,25.270000457763672,6.820000171661377,17.450000762939453,7.840000152587891,32.630001068115234,9.989999771118164,100.46458435058594,1734.585693359375,123.20368957519531,42.48379898071289,19.69904136657715,28.770000457763672,21.731796264648438
8,Castilla Y Leon,1970,3.6705228472668527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.323556900024414
8,Castilla Y Leon,1971,3.8218367750118274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.873647689819336
8,Castilla Y Leon,1972,4.081762249011444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.725433349609375
8,Castilla Y Leon,1973,4.345401523113932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.28642463684082
8,Castilla Y Leon,1974,4.464724294732755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.28277587890625
8,Castilla Y Leon,1975,4.581119523188687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.27814483642578
8,Castilla Y Leon,1976,4.732719362548201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.548519134521484
8,Castilla Y Leon,1977,4.884675719744136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.169103622436523
8,Castilla Y Leon,1978,4.946800914024565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.402254104614258
8,Castilla Y Leon,1979,4.920379804291408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.97570037841797
8,Castilla Y Leon,1980,4.893744696688223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.638931274414062
8,Castilla Y Leon,1981,4.881033833385774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.162548065185547
8,Castilla Y Leon,1982,4.923093349584271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.614774703979492
8,Castilla Y Leon,1983,4.9707224763348865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.46177864074707
8,Castilla Y Leon,1984,5.113467772461217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.63028335571289
8,Castilla Y Leon,1985,5.2619966770096935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.710142135620117
8,Castilla Y Leon,1986,5.6473148785056955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.70412826538086
8,Castilla Y Leon,1987,6.044630035949551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.08928871154785
8,Castilla Y Leon,1988,6.354398708348954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.94057846069336
8,Castilla Y Leon,1989,6.674021742950675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.784252166748047
8,Castilla Y Leon,1990,6.870322730057038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.498321533203125
8,Castilla Y Leon,1991,7.063196264515942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.53342628479004
8,Castilla Y Leon,1992,7.045487178049576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.074237823486328
8,Castilla Y Leon,1993,7.027635135775939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.942949295043945
8,Castilla Y Leon,1994,7.074264443557421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.298885345458984
8,Castilla Y Leon,1995,7.282919340288935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.38030242919922
8,Castilla Y Leon,1996,7.61139691812384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Castilla Y Leon,1997,7.888460091201622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1955,1.327763513577594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1956,1.4150956738713605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1957,1.5035703910210922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1958,1.531419642344096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1959,1.5593401536502964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1960,1.6675235952046625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1961,1.752427903899667,42.130001068115234,5.090000152587891,16.1299991607666,4.789999961853027,26.389999389648438,5.46999979019165,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1962,1.9204513170623128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1963,2.091902400792854,41.540000915527344,4.579999923706055,16.239999771118164,5.110000133514404,27.3700008392334,5.159999847412109,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1964,2.1825906447906624,NA,NA,NA,NA,NA,NA,274.36865234375,1067.6390380859375,26.89621925354004,13.680737495422363,5.951488018035889,NA,14.950511932373047
9,Castilla-La Mancha,1965,2.2747071393385374,35.060001373291016,5.320000171661377,17.520000457763672,5.96999979019165,30.1299991607666,6,266.18316650390625,1052.4351806640625,28.610898971557617,14.652714729309082,6.071892738342285,NA,16.507898330688477
9,Castilla-La Mancha,1966,2.378391940332896,NA,NA,NA,NA,NA,NA,258.1632995605469,1038.8385009765625,30.522987365722656,15.753448486328125,6.203178405761719,NA,17.885257720947266
9,Castilla-La Mancha,1967,2.482362217100918,31.579999923706055,5.349999904632568,18.200000762939453,6.269999980926514,31.100000381469727,7.5,250.30609130859375,1028.9505615234375,32.742122650146484,16.99620819091797,6.367713451385498,NA,18.646835327148438
9,Castilla-La Mancha,1968,2.7090831539760964,NA,NA,NA,NA,NA,NA,242.60870361328125,1017.6156005859375,37.997737884521484,18.335750579833984,6.432041168212891,NA,18.718259811401367
9,Castilla-La Mancha,1969,2.9474436572809557,30.1200008392334,5.559999942779541,17.799999237060547,6.909999847412109,31.200000762939453,8.399999618530273,235.06832885742188,1006.1373291015625,43.44729232788086,19.819503784179688,6.822675704956055,22.3799991607666,21.115375518798828
9,Castilla-La Mancha,1970,3.1368895211719643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.89441680908203
9,Castilla-La Mancha,1971,3.319622999734451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.189821243286133
9,Castilla-La Mancha,1972,3.6291774563433887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.915504455566406
9,Castilla-La Mancha,1973,3.946086727731809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.124425888061523
9,Castilla-La Mancha,1974,4.028134644286901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.91580581665039
9,Castilla-La Mancha,1975,4.111968200910232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.213130950927734
9,Castilla-La Mancha,1976,4.260711103328736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.093284606933594
9,Castilla-La Mancha,1977,4.412167986880981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.308496475219727
9,Castilla-La Mancha,1978,4.446300865070918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.266935348510742
9,Castilla-La Mancha,1979,4.408740534233523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.890609741210938
9,Castilla-La Mancha,1980,4.328763297679458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.101608276367188
9,Castilla-La Mancha,1981,4.261282490716939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.689537048339844
9,Castilla-La Mancha,1982,4.34318745146476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.041284561157227
9,Castilla-La Mancha,1983,4.424664416472526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.022920608520508
9,Castilla-La Mancha,1984,4.550057143968911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.228910446166992
9,Castilla-La Mancha,1985,4.677663507273592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.167423248291016
9,Castilla-La Mancha,1986,4.980648316440838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.07257652282715
9,Castilla-La Mancha,1987,5.295558603652305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.375286102294922
9,Castilla-La Mancha,1988,5.6778777840817805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.907299041748047
9,Castilla-La Mancha,1989,6.065338579323319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.87522315979004
9,Castilla-La Mancha,1990,6.279420130799682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.88456916809082
9,Castilla-La Mancha,1991,6.474507301066883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.47135353088379
9,Castilla-La Mancha,1992,6.33069114390866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.366806030273438
9,Castilla-La Mancha,1993,6.188589148915042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.260452270507812
9,Castilla-La Mancha,1994,6.230934140887202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.734580993652344
9,Castilla-La Mancha,1995,6.328763419714903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.941932678222656
9,Castilla-La Mancha,1996,6.614396096093081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Castilla-La Mancha,1997,6.865395548955879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Cataluna,1955,3.5466296303037304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Cataluna,1956,3.6904455695415153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Cataluna,1957,3.8268349981757446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Cataluna,1958,3.8756783776063983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Cataluna,1959,3.9217367338405547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Cataluna,1960,4.241788200023208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
